	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	59.175
1	Bakhtin_KFilosofiiPostupka	105.357
2	Bakhtin_ProblemaSoderzhaniaMateriala	98.964
3	Bakhtin_ProblemyPoetikiDostoevskogo	66.377
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	77.273
5	Bakhtin_formyVremeniIChronotopaVRomane	63.536
6	Bakhtin_slovoVRomane	77.363
7	Berdyaev_MirosozercanieDostoevskogo	79.19
8	Berdyaev_NovoeSrednevekovje	82.0
9	Berdyaev_OtkrovenieoChelovekeDostoevskij	99.667
10	Berdyaev_VelikijInkvizitor	94.0
11	Ircho_Komedia	53.406
12	Kanaev_SovremennyiVitalizm	85.667
13	Losev_DialektikaMifa	81.246
14	Losev_ProblemaSimvolaiRealistich	81.615
15	Losev_VeschiImya	102.59
16	Losev_VladivirSolovjev	91.166
17	Medvedev_FormalnyjMetodvLiteraturovedenii	75.763
18	Medvedev_UchenyiSalierizm	137.0
19	Medvedev_VLabPisatelia	89.444
20	Nazirov_TragedijnoeNachaloPetrVerxovenskij	51.9
21	Nazirov_TvorcheskiePrincipyDostoevskogo	51.801
22	Nazirov_VrazhdaKakSotrPrototypStavrogina	78.0
23	Potebnia_Myslijsyk	90.625
24	Propp_IstoricheskieKorniVolshebnoiSkazki	64.352
25	Propp_MorfologiaSkazki	70.073
26	Propp_RusskieAgrarnyePrazdniki	68.844
27	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	74.893
28	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	58.667
29	Tiupa_AnalitikaHudozhestvennogo	55.431
30	Tiupa_DiskursIZhanr	56.232
31	Tiupa_HudozhestvennostChehovskogoRasskasa	63.148
32	Tiupa_HudozhestvennyiDiskurs	63.4
33	Tiupa_LitereturaIMentalnost	54.62
34	Tiupa_Narrotologia	69.0
35	Tiupa_NarrotologicheskiyChehov	59.074
36	Tiupa_TeoriaLiteretury3glavy	58.073
37	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	61.165
38	Trubetskoy_EvropaiChelovechestvo	94.679
39	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	79.4
40	Trubetskoy_VerxiiNizyReligiiIndii	64.476
41	Vinokur_KulturaYazyka	71.059
42	Vinokur_StatiiOPushkine	67.643
43	Vinokur_VvedenieVizuchenieFilologicheskichNauk	106.889
44	Voloshinov_Freidism	74.0
45	Voloshinov_MarksizmFilosofijaJazyka	71.043
46	Voloshinov_OGranitsachLingvistikiIPoetiki	79.5
47	Voloshinov_PoTuStoronuSotsialnogo	77.5
48	Voloshinov_SlovoVZhizniISlovoVPoezii	99.167
49	Voloshinov_StilistikaHudozestvennoyRechi	80.5
50	Vygotskiy_Myshlenieirech	85.716
51	Vygotskiy_Psychologia	78.919
