	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	88.603
1	Bakhtin_KFilosofiiPostupka	171.304
2	Bakhtin_ProblemaSoderzhaniaMateriala	168.821
3	Bakhtin_ProblemyPoetikiDostoevskogo	106.819
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	123.493
5	Bakhtin_formyVremeniIChronotopaVRomane	99.697
6	Bakhtin_slovoVRomane	131.166
7	Berdyaev_MirosozercanieDostoevskogo	130.134
8	Berdyaev_NovoeSrednevekovje	139.167
9	Berdyaev_OtkrovenieoChelovekeDostoevskij	181.667
10	Berdyaev_VelikijInkvizitor	148.25
11	Ircho_Komedia	72.599
12	Kanaev_SovremennyiVitalizm	129.5
13	Losev_DialektikaMifa	134.713
14	Losev_ProblemaSimvolaiRealistich	131.848
15	Losev_VeschiImya	181.833
16	Losev_VladivirSolovjev	178.183
17	Medvedev_FormalnyjMetodvLiteraturovedenii	118.017
18	Medvedev_UchenyiSalierizm	203.5
19	Medvedev_VLabPisatelia	133.153
20	Nazirov_TragedijnoeNachaloPetrVerxovenskij	79.35
21	Nazirov_TvorcheskiePrincipyDostoevskogo	73.801
22	Nazirov_VrazhdaKakSotrPrototypStavrogina	112.083
23	Potebnia_Myslijsyk	144.932
24	Propp_IstoricheskieKorniVolshebnoiSkazki	94.802
25	Propp_MorfologiaSkazki	113.991
26	Propp_RusskieAgrarnyePrazdniki	104.74
27	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	121.357
28	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	89.083
29	Tiupa_AnalitikaHudozhestvennogo	81.45
30	Tiupa_DiskursIZhanr	83.63
31	Tiupa_HudozhestvennostChehovskogoRasskasa	86.69
32	Tiupa_HudozhestvennyiDiskurs	93.711
33	Tiupa_LitereturaIMentalnost	75.382
34	Tiupa_Narrotologia	100.393
35	Tiupa_NarrotologicheskiyChehov	83.295
36	Tiupa_TeoriaLiteretury3glavy	86.118
37	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	87.319
38	Trubetskoy_EvropaiChelovechestvo	139.893
39	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	118.0
40	Trubetskoy_VerxiiNizyReligiiIndii	94.929
41	Vinokur_KulturaYazyka	109.175
42	Vinokur_StatiiOPushkine	112.697
43	Vinokur_VvedenieVizuchenieFilologicheskichNauk	169.278
44	Voloshinov_Freidism	105.962
45	Voloshinov_MarksizmFilosofijaJazyka	114.903
46	Voloshinov_OGranitsachLingvistikiIPoetiki	110.25
47	Voloshinov_PoTuStoronuSotsialnogo	109.167
48	Voloshinov_SlovoVZhizniISlovoVPoezii	144.25
49	Voloshinov_StilistikaHudozestvennoyRechi	115.268
50	Vygotskiy_Myshlenieirech	138.231
51	Vygotskiy_Psychologia	127.422
