	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	173.156
1	Bakhtin_KFilosofiiPostupka	338.3
2	Bakhtin_ProblemaSoderzhaniaMateriala	345.85
3	Bakhtin_ProblemyPoetikiDostoevskogo	205.956
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	240.396
5	Bakhtin_formyVremeniIChronotopaVRomane	193.546
6	Bakhtin_slovoVRomane	254.622
7	Berdyaev_MirosozercanieDostoevskogo	250.786
8	Berdyaev_NovoeSrednevekovje	282.0
9	Berdyaev_OtkrovenieoChelovekeDostoevskij	352.5
10	Berdyaev_VelikijInkvizitor	264.0
11	Ircho_Komedia	146.465
12	Kanaev_SovremennyiVitalizm	222.5
13	Losev_DialektikaMifa	258.037
14	Losev_ProblemaSimvolaiRealistich	251.308
15	Losev_VeschiImya	341.522
16	Losev_VladivirSolovjev	326.202
17	Medvedev_FormalnyjMetodvLiteraturovedenii	226.735
18	Medvedev_VLabPisatelia	251.2
19	Nazirov_TragedijnoeNachaloPetrVerxovenskij	146.0
20	Nazirov_TvorcheskiePrincipyDostoevskogo	148.126
21	Nazirov_VrazhdaKakSotrPrototypStavrogina	179.5
22	Potebnia_Myslijsyk	275.19
23	Propp_IstoricheskieKorniVolshebnoiSkazki	186.959
24	Propp_MorfologiaSkazki	211.167
25	Propp_RusskieAgrarnyePrazdniki	203.033
26	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	218.1
27	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	162.5
28	Tiupa_AnalitikaHudozhestvennogo	159.702
29	Tiupa_DiskursIZhanr	159.896
30	Tiupa_HudozhestvennostChehovskogoRasskasa	170.61
31	Tiupa_HudozhestvennyiDiskurs	180.0
32	Tiupa_LitereturaIMentalnost	152.787
33	Tiupa_Narrotologia	186.8
34	Tiupa_NarrotologicheskiyChehov	165.385
35	Tiupa_TeoriaLiteretury3glavy	165.881
36	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	165.472
37	Trubetskoy_EvropaiChelovechestvo	270.7
38	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	227.0
39	Trubetskoy_VerxiiNizyReligiiIndii	182.917
40	Vinokur_KulturaYazyka	207.336
41	Vinokur_StatiiOPushkine	218.225
42	Vinokur_VvedenieVizuchenieFilologicheskichNauk	320.6
43	Voloshinov_Freidism	211.028
44	Voloshinov_MarksizmFilosofijaJazyka	223.973
45	Voloshinov_OGranitsachLingvistikiIPoetiki	264.5
46	Voloshinov_PoTuStoronuSotsialnogo	224.167
47	Voloshinov_SlovoVZhizniISlovoVPoezii	322.5
48	Voloshinov_StilistikaHudozestvennoyRechi	227.4
49	Vygotskiy_Myshlenieirech	266.862
50	Vygotskiy_Psychologia	243.828
