	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	108.084
1	Bakhtin_KFilosofiiPostupka	196.9
2	Bakhtin_ProblemaSoderzhaniaMateriala	187.7
3	Bakhtin_ProblemyPoetikiDostoevskogo	119.135
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	140.167
5	Bakhtin_formyVremeniIChronotopaVRomane	116.067
6	Bakhtin_slovoVRomane	141.038
7	Berdyaev_MirosozercanieDostoevskogo	142.838
8	Berdyaev_NovoeSrednevekovje	155.0
9	Berdyaev_OtkrovenieoChelovekeDostoevskij	185.0
10	Berdyaev_VelikijInkvizitor	164.0
11	Ircho_Komedia	100.807
12	Kanaev_SovremennyiVitalizm	150.0
13	Losev_DialektikaMifa	143.658
14	Losev_ProblemaSimvolaiRealistich	143.383
15	Losev_VeschiImya	179.556
16	Losev_VladivirSolovjev	160.654
17	Medvedev_FormalnyjMetodvLiteraturovedenii	134.206
18	Medvedev_VLabPisatelia	154.267
19	Nazirov_TragedijnoeNachaloPetrVerxovenskij	95.333
20	Nazirov_TvorcheskiePrincipyDostoevskogo	97.582
21	Nazirov_VrazhdaKakSotrPrototypStavrogina	115.333
22	Potebnia_Myslijsyk	159.706
23	Propp_IstoricheskieKorniVolshebnoiSkazki	119.017
24	Propp_MorfologiaSkazki	123.381
25	Propp_RusskieAgrarnyePrazdniki	123.857
26	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	126.1
27	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	95.0
28	Tiupa_AnalitikaHudozhestvennogo	100.614
29	Tiupa_DiskursIZhanr	99.492
30	Tiupa_HudozhestvennostChehovskogoRasskasa	115.132
31	Tiupa_HudozhestvennyiDiskurs	112.533
32	Tiupa_LitereturaIMentalnost	104.544
33	Tiupa_Narrotologia	116.1
34	Tiupa_NarrotologicheskiyChehov	109.705
35	Tiupa_TeoriaLiteretury3glavy	103.333
36	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	105.667
37	Trubetskoy_EvropaiChelovechestvo	169.9
38	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	142.5
39	Trubetskoy_VerxiiNizyReligiiIndii	115.167
40	Vinokur_KulturaYazyka	124.69
41	Vinokur_StatiiOPushkine	121.131
42	Vinokur_VvedenieVizuchenieFilologicheskichNauk	187.533
43	Voloshinov_Freidism	137.694
44	Voloshinov_MarksizmFilosofijaJazyka	128.648
45	Voloshinov_OGranitsachLingvistikiIPoetiki	185.0
46	Voloshinov_PoTuStoronuSotsialnogo	147.0
47	Voloshinov_SlovoVZhizniISlovoVPoezii	206.0
48	Voloshinov_StilistikaHudozestvennoyRechi	149.3
49	Vygotskiy_Myshlenieirech	152.64
50	Vygotskiy_Psychologia	139.622
