	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	4.536
1	Bakhtin_ProblemyPoetikiDostoevskogo	4.1
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	5.0
3	Bakhtin_formyVremeniIChronotopaVRomane	8.0
4	Bakhtin_slovoVRomane	4.0
5	Berdyaev_MirosozercanieDostoevskogo	1.0
6	Ircho_Komedia	3.667
7	Losev_DialektikaMifa	9.5
8	Losev_ProblemaSimvolaiRealistich	8.3
9	Losev_VladivirSolovjev	12.667
10	Medvedev_FormalnyjMetodvLiteraturovedenii	3.667
11	Nazirov_TvorcheskiePrincipyDostoevskogo	4.0
12	Potebnia_Myslijsyk	4.667
13	Propp_IstoricheskieKorniVolshebnoiSkazki	1.81
14	Propp_RusskieAgrarnyePrazdniki	6.0
15	Tiupa_AnalitikaHudozhestvennogo	2.667
16	Tiupa_DiskursIZhanr	3.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	3.0
18	Tiupa_LitereturaIMentalnost	1.667
19	Tiupa_NarrotologicheskiyChehov	3.0
20	Vinokur_KulturaYazyka	4.0
21	Vinokur_StatiiOPushkine	3.333
22	Voloshinov_MarksizmFilosofijaJazyka	9.0
23	Vygotskiy_Myshlenieirech	9.048
24	Vygotskiy_Psychologia	4.2
