	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	254.536
1	Bakhtin_ProblemyPoetikiDostoevskogo	278.2
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	336.333
3	Bakhtin_formyVremeniIChronotopaVRomane	274.0
4	Bakhtin_slovoVRomane	348.0
5	Berdyaev_MirosozercanieDostoevskogo	374.0
6	Ircho_Komedia	251.333
7	Losev_DialektikaMifa	368.667
8	Losev_ProblemaSimvolaiRealistich	356.0
9	Losev_VladivirSolovjev	360.333
10	Medvedev_FormalnyjMetodvLiteraturovedenii	317.333
11	Nazirov_TvorcheskiePrincipyDostoevskogo	231.0
12	Potebnia_Myslijsyk	374.333
13	Propp_IstoricheskieKorniVolshebnoiSkazki	283.381
14	Propp_RusskieAgrarnyePrazdniki	271.0
15	Tiupa_AnalitikaHudozhestvennogo	225.333
16	Tiupa_DiskursIZhanr	213.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	258.0
18	Tiupa_LitereturaIMentalnost	223.0
19	Tiupa_NarrotologicheskiyChehov	260.0
20	Vinokur_KulturaYazyka	307.333
21	Vinokur_StatiiOPushkine	280.0
22	Voloshinov_MarksizmFilosofijaJazyka	370.0
23	Vygotskiy_Myshlenieirech	390.81
24	Vygotskiy_Psychologia	328.1
