	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	1178.304
1	Bakhtin_ProblemyPoetikiDostoevskogo	1395.65
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	1662.0
3	Bakhtin_formyVremeniIChronotopaVRomane	1269.0
4	Bakhtin_slovoVRomane	1790.0
5	Berdyaev_MirosozercanieDostoevskogo	1837.0
6	Ircho_Komedia	1027.5
7	Losev_DialektikaMifa	1865.417
8	Losev_ProblemaSimvolaiRealistich	1868.45
9	Losev_VladivirSolovjev	2180.333
10	Medvedev_FormalnyjMetodvLiteraturovedenii	1540.833
11	Nazirov_TvorcheskiePrincipyDostoevskogo	1024.5
12	Potebnia_Myslijsyk	1870.75
13	Propp_IstoricheskieKorniVolshebnoiSkazki	1286.69
14	Propp_RusskieAgrarnyePrazdniki	1337.5
15	Tiupa_AnalitikaHudozhestvennogo	1060.5
16	Tiupa_DiskursIZhanr	1023.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	1126.0
18	Tiupa_LitereturaIMentalnost	979.667
19	Tiupa_NarrotologicheskiyChehov	1126.0
20	Vinokur_KulturaYazyka	1497.667
21	Vinokur_StatiiOPushkine	1509.667
22	Voloshinov_MarksizmFilosofijaJazyka	1719.5
23	Vygotskiy_Myshlenieirech	1974.286
24	Vygotskiy_Psychologia	1685.05
