	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	92.607
1	Bakhtin_ProblemyPoetikiDostoevskogo	109.6
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	146.667
3	Bakhtin_formyVremeniIChronotopaVRomane	125.5
4	Bakhtin_slovoVRomane	181.0
5	Berdyaev_MirosozercanieDostoevskogo	88.5
6	Ircho_Komedia	84.0
7	Losev_DialektikaMifa	199.5
8	Losev_ProblemaSimvolaiRealistich	222.3
9	Losev_VladivirSolovjev	388.833
10	Medvedev_FormalnyjMetodvLiteraturovedenii	136.667
11	Nazirov_TvorcheskiePrincipyDostoevskogo	123.0
12	Potebnia_Myslijsyk	160.0
13	Propp_IstoricheskieKorniVolshebnoiSkazki	115.381
14	Propp_RusskieAgrarnyePrazdniki	207.0
15	Tiupa_AnalitikaHudozhestvennogo	86.667
16	Tiupa_DiskursIZhanr	92.5
17	Tiupa_HudozhestvennostChehovskogoRasskasa	99.0
18	Tiupa_LitereturaIMentalnost	76.333
19	Tiupa_NarrotologicheskiyChehov	99.0
20	Vinokur_KulturaYazyka	188.333
21	Vinokur_StatiiOPushkine	186.5
22	Voloshinov_MarksizmFilosofijaJazyka	216.5
23	Vygotskiy_Myshlenieirech	248.929
24	Vygotskiy_Psychologia	189.8
