	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	218.036
1	Bakhtin_ProblemyPoetikiDostoevskogo	238.1
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	280.333
3	Bakhtin_formyVremeniIChronotopaVRomane	234.0
4	Bakhtin_slovoVRomane	315.0
5	Berdyaev_MirosozercanieDostoevskogo	383.0
6	Ircho_Komedia	217.0
7	Losev_DialektikaMifa	321.5
8	Losev_ProblemaSimvolaiRealistich	316.6
9	Losev_VladivirSolovjev	424.667
10	Medvedev_FormalnyjMetodvLiteraturovedenii	277.0
11	Nazirov_TvorcheskiePrincipyDostoevskogo	172.0
12	Potebnia_Myslijsyk	327.667
13	Propp_IstoricheskieKorniVolshebnoiSkazki	244.381
14	Propp_RusskieAgrarnyePrazdniki	289.0
15	Tiupa_AnalitikaHudozhestvennogo	203.667
16	Tiupa_DiskursIZhanr	306.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	249.0
18	Tiupa_LitereturaIMentalnost	459.667
19	Tiupa_NarrotologicheskiyChehov	265.0
20	Vinokur_KulturaYazyka	274.0
21	Vinokur_StatiiOPushkine	253.667
22	Voloshinov_MarksizmFilosofijaJazyka	330.0
23	Vygotskiy_Myshlenieirech	383.524
24	Vygotskiy_Psychologia	276.7
