	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	2369.339
1	Bakhtin_ProblemyPoetikiDostoevskogo	2655.8
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	3012.333
3	Bakhtin_formyVremeniIChronotopaVRomane	2405.0
4	Bakhtin_slovoVRomane	3178.5
5	Berdyaev_MirosozercanieDostoevskogo	3445.0
6	Ircho_Komedia	2122.0
7	Losev_DialektikaMifa	3217.167
8	Losev_ProblemaSimvolaiRealistich	3109.2
9	Losev_VladivirSolovjev	3544.5
10	Medvedev_FormalnyjMetodvLiteraturovedenii	2959.833
11	Nazirov_TvorcheskiePrincipyDostoevskogo	2070.0
12	Potebnia_Myslijsyk	3358.667
13	Propp_IstoricheskieKorniVolshebnoiSkazki	2537.119
14	Propp_RusskieAgrarnyePrazdniki	2655.5
15	Tiupa_AnalitikaHudozhestvennogo	2114.167
16	Tiupa_DiskursIZhanr	2145.5
17	Tiupa_HudozhestvennostChehovskogoRasskasa	2349.5
18	Tiupa_LitereturaIMentalnost	2276.333
19	Tiupa_NarrotologicheskiyChehov	2335.0
20	Vinokur_KulturaYazyka	2702.5
21	Vinokur_StatiiOPushkine	2704.5
22	Voloshinov_MarksizmFilosofijaJazyka	3165.5
23	Vygotskiy_Myshlenieirech	3547.476
24	Vygotskiy_Psychologia	2925.8
