	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	61.679
1	Bakhtin_ProblemyPoetikiDostoevskogo	65.9
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	80.167
3	Bakhtin_formyVremeniIChronotopaVRomane	79.0
4	Bakhtin_slovoVRomane	99.0
5	Berdyaev_MirosozercanieDostoevskogo	94.5
6	Ircho_Komedia	67.833
7	Losev_DialektikaMifa	128.333
8	Losev_ProblemaSimvolaiRealistich	107.85
9	Losev_VladivirSolovjev	199.5
10	Medvedev_FormalnyjMetodvLiteraturovedenii	76.0
11	Nazirov_TvorcheskiePrincipyDostoevskogo	57.0
12	Potebnia_Myslijsyk	83.417
13	Propp_IstoricheskieKorniVolshebnoiSkazki	62.0
14	Propp_RusskieAgrarnyePrazdniki	107.0
15	Tiupa_AnalitikaHudozhestvennogo	61.667
16	Tiupa_DiskursIZhanr	149.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	67.5
18	Tiupa_LitereturaIMentalnost	320.667
19	Tiupa_NarrotologicheskiyChehov	102.5
20	Vinokur_KulturaYazyka	79.0
21	Vinokur_StatiiOPushkine	74.667
22	Voloshinov_MarksizmFilosofijaJazyka	125.5
23	Vygotskiy_Myshlenieirech	135.5
24	Vygotskiy_Psychologia	77.9
