	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	1104.643
1	Bakhtin_ProblemyPoetikiDostoevskogo	1151.0
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	1265.333
3	Bakhtin_formyVremeniIChronotopaVRomane	1043.0
4	Bakhtin_slovoVRomane	1348.0
5	Berdyaev_MirosozercanieDostoevskogo	1515.0
6	Ircho_Komedia	1043.667
7	Losev_DialektikaMifa	1329.833
8	Losev_ProblemaSimvolaiRealistich	1213.0
9	Losev_VladivirSolovjev	1318.333
10	Medvedev_FormalnyjMetodvLiteraturovedenii	1294.0
11	Nazirov_TvorcheskiePrincipyDostoevskogo	1016.0
12	Potebnia_Myslijsyk	1445.833
13	Propp_IstoricheskieKorniVolshebnoiSkazki	1192.0
14	Propp_RusskieAgrarnyePrazdniki	1209.0
15	Tiupa_AnalitikaHudozhestvennogo	990.0
16	Tiupa_DiskursIZhanr	1073.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	1179.0
18	Tiupa_LitereturaIMentalnost	1253.667
19	Tiupa_NarrotologicheskiyChehov	1187.0
20	Vinokur_KulturaYazyka	1195.0
21	Vinokur_StatiiOPushkine	1083.333
22	Voloshinov_MarksizmFilosofijaJazyka	1385.0
23	Vygotskiy_Myshlenieirech	1453.19
24	Vygotskiy_Psychologia	1215.3
