	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	26.754
1	Bakhtin_KFilosofiiPostupka	53.438
2	Bakhtin_ProblemaSoderzhaniaMateriala	55.158
3	Bakhtin_ProblemyPoetikiDostoevskogo	33.187
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	37.904
5	Bakhtin_formyVremeniIChronotopaVRomane	31.022
6	Bakhtin_slovoVRomane	41.662
7	Berdyaev_MirosozercanieDostoevskogo	39.872
8	Berdyaev_NovoeSrednevekovje	45.268
9	Berdyaev_OtkrovenieoChelovekeDostoevskij	63.452
10	Berdyaev_VelikijInkvizitor	43.208
11	Ircho_Komedia	20.898
12	Kanaev_SovremennyiVitalizm	39.233
13	Losev_DialektikaMifa	41.409
14	Losev_ProblemaSimvolaiRealistich	40.367
15	Losev_VeschiImya	56.636
16	Losev_VladivirSolovjev	62.417
17	Medvedev_FormalnyjMetodvLiteraturovedenii	36.115
18	Medvedev_UchenyiSalierizm	64.5
19	Medvedev_VLabPisatelia	40.931
20	Nazirov_TragedijnoeNachaloPetrVerxovenskij	25.211
21	Nazirov_TvorcheskiePrincipyDostoevskogo	21.726
22	Nazirov_VrazhdaKakSotrPrototypStavrogina	30.458
23	Potebnia_Myslijsyk	45.832
24	Propp_IstoricheskieKorniVolshebnoiSkazki	28.28
25	Propp_MorfologiaSkazki	37.134
26	Propp_RusskieAgrarnyePrazdniki	31.692
27	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	38.667
28	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	30.589
29	Tiupa_AnalitikaHudozhestvennogo	24.633
30	Tiupa_DiskursIZhanr	25.461
31	Tiupa_HudozhestvennostChehovskogoRasskasa	25.507
32	Tiupa_HudozhestvennyiDiskurs	29.447
33	Tiupa_LitereturaIMentalnost	22.311
34	Tiupa_Narrotologia	30.729
35	Tiupa_NarrotologicheskiyChehov	25.137
36	Tiupa_TeoriaLiteretury3glavy	26.939
37	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	26.287
38	Trubetskoy_EvropaiChelovechestvo	42.607
39	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	38.242
40	Trubetskoy_VerxiiNizyReligiiIndii	28.89
41	Vinokur_KulturaYazyka	33.9
42	Vinokur_StatiiOPushkine	35.898
43	Vinokur_VvedenieVizuchenieFilologicheskichNauk	54.167
44	Voloshinov_Freidism	31.052
45	Voloshinov_MarksizmFilosofijaJazyka	36.026
46	Voloshinov_OGranitsachLingvistikiIPoetiki	34.107
47	Voloshinov_PoTuStoronuSotsialnogo	32.292
48	Voloshinov_SlovoVZhizniISlovoVPoezii	43.536
49	Voloshinov_StilistikaHudozestvennoyRechi	35.379
50	Vygotskiy_Myshlenieirech	42.306
51	Vygotskiy_Psychologia	39.951
