3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part1_wordlist_3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part8_wordlist_3gram
в романе рабле	14	2
или меньшей степени	3	4
в большей или	3	4
были связаны с	2	2
в том что	6	6
большей или меньшей	3	4
народной смеховой культуры	3	21
как мы уже	2	5
с народной культурой	2	2
и др в	2	2
и т.п в	2	2
в большинстве случаев	6	2
значительной своей части	2	2
мы уже говорили	7	7
в узком смысле	2	2
с точки зрения	2	3
сих пор еще	4	3
существенную роль в	2	2
том числе и	2	7
дело в том	2	2
с одной стороны	2	2
в эпоху возрождения	2	3
в средние века	2	4
уже говорили что	5	2
до сих пор	8	4
в том числе	3	10
