3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part6_wordlist_3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part3_wordlist_3gram
и прежде всего	3	2
о том что	2	5
и т.п все	2	2
или меньшей степени	2	2
в эпоху рабле	6	5
в большей или	2	3
все то что	2	4
народной смеховой культуры	6	2
большей или меньшей	3	3
как мы уже	5	6
в этом отношении	2	3
мы уже говорили	3	11
в то же	6	5
нечто среднее между	2	2
но и в	2	2
в той же	4	4
в данном случае	2	2
в первой книге	2	2
жизни и смерти	2	2
то же время	6	5
а также и	3	2
до сих пор	4	3
