3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part7_wordlist_3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part8_wordlist_3gram
с начала и	3	2
в романе рабле	14	5
хвалы и брани	4	2
хвала и брань	3	3
кн ii гл	2	2
в эпоху рабле	5	3
в четвертой книге	3	3
как и в	4	2
как мы видели	2	4
в том что	6	3
и до конца	4	2
но в то	2	3
в большинстве случаев	6	2
мы уже говорили	7	3
в третьей книге	4	2
начала и до	3	2
в то же	10	9
с точки зрения	2	3
кн iii гл	2	4
том числе и	2	2
дело в том	2	2
в эпоху ренессанса	2	3
в средние века	2	4
более или менее	2	2
в эпизоде с	2	4
то же время	10	9
таким образом и	3	2
в том числе	3	4
