3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_3gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part3_wordlist_3gram
к четвертой книге	5	2
мы еще вернемся	4	2
книге своего романа	2	2
в своей книге	2	2
по сравнению с	2	2
в ту эпоху	7	2
в значительной степени	2	2
до наших дней	2	2
о том что	2	3
в романе рабле	15	4
или меньшей степени	2	3
в эпоху рабле	6	4
в большей или	2	3
как мы видели	2	2
большей или меньшей	3	3
народной смеховой культуры	6	7
как мы уже	5	3
с материально-телесным низом	3	4
в этом отношении	2	3
но в то	4	3
мы уже говорили	3	5
существенное отношение к	2	3
в то же	6	6
его связь с	3	2
рабле и его	4	2
в xviii веке	3	9
но и в	2	4
амбивалентного материально-телесного низа	2	3
можно сказать что	2	2
не может быть	2	4
жизни и смерти	2	5
еды и питья	2	2
то же время	6	6
до сих пор	4	4
