2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
большей частью	2	2
не так	2	2
представлений о	3	7
мы имеем	13	14
и этим	2	5
относится к	2	2
о смерти	6	9
наряду с	3	3
никогда не	14	13
как будто	4	3
что это	8	2
так же	7	2
так часто	2	2
в нем	2	8
видели что	3	3
можно было	5	2
из этого	2	3
так и	9	5
его в	6	5
что она	5	3
это не	7	4
прежде всего	10	4
но это	4	4
в форме	3	2
и он	3	4
со стороны	2	3
очень часто	3	5
и в	28	26
одна из	2	2
но не	5	2
зависимости от	2	2
в русской	2	6
стоит на	2	2
вместе с	6	8
если бы	8	3
утверждать что	3	2
еще в	2	3
к тому	6	2
сказке в	3	2
в качестве	5	3
и т	25	10
перед нами	3	2
ни одной	2	2
сказка не	5	2
для нас	13	2
здесь не	4	2
другой стороны	5	8
еще одну	2	2
при этом	3	3
живет в	2	2
связь с	4	11
в царство	7	11
и другие	4	3
с этим	4	2
и с	4	6
что герой	9	2
однако в	2	2
и как	2	2
что мы	7	2
сказка отражает	3	2
того что	4	2
того как	3	3
но так	2	3
что он	10	9
показывает что	3	3
так что	4	3
в своем	5	2
и эти	3	5
на первый	2	3
пока не	2	2
здесь можно	2	7
зависит от	2	4
что они	5	2
с тем	4	4
то же	12	5
к этому	2	3
как бы	2	4
в иное	4	5
представляет собой	4	2
попасть в	3	4
в руки	3	2
что в	12	12
сих пор	5	4
уже не	3	7
в этом	8	12
представления о	3	10
в мифе	2	4
не всегда	8	4
должна быть	5	3
нет необходимости	2	2
с одной	4	7
мертвых и	2	3
к сказке	3	2
героя в	5	2
здесь кроется	2	2
этого мотива	2	4
сказка очень	2	2
еще не	7	9
в то	3	5
т е	10	22
в древней	2	2
на более	5	3
они не	4	3
но мы	2	2
видно что	6	2
так как	6	18
в тех	2	3
за тридевять	2	3
было бы	7	2
же не	3	2
другими словами	4	3
к своему	2	3
и др	7	2
таким образом	8	12
есть еще	2	2
а в	7	3
нет в	2	3
эти материалы	2	6
пор мы	2	2
случаи когда	3	2
ее в	5	6
этот обряд	2	3
до сих	5	4
смерть и	2	2
за собой	2	5
на то	4	2
как мы	3	4
а именно	4	9
то и	2	2
вопрос о	5	3
неи но	2	2
вовсе не	2	2
установить что	4	2
например в	5	7
в жертву	2	5
все эти	4	8
показывают что	5	5
книги мертвых	2	5
в некоторых	2	2
точно так	3	2
как это	3	5
не в	9	3
должны быть	4	2
так например	6	3
но все	4	2
отношению к	3	2
мы видим	11	5
то он	2	2
царство мертвых	5	4
и не	9	10
даже в	4	2
и другое	2	2
может быть	25	11
на него	4	2
в виде	2	6
связано с	2	4
мы знаем	4	2
с представлениями	3	5
в одном	5	3
о том	9	7
так в	4	6
в этой	6	2
в книге	3	4
сказкой не	2	2
при помощи	2	3
где нет	2	2
в тридесятое	2	4
в себе	2	3
мы должны	13	2
которые в	2	2
вход в	6	4
только через	3	3
что здесь	5	3
только в	11	5
но и	10	9
не будем	5	2
что не	2	2
не вполне	2	2
там же	2	3
от этого	2	3
более ранних	3	6
что же	3	2
оно может	2	2
то время	3	3
как он	2	6
когда мы	2	2
в этих	7	2
что и	6	4
как в	2	6
то что	9	6
это представление	2	12
увидим что	5	2
мы видели	2	11
потому что	4	13
тридевять земель	2	3
с обрядами	3	2
т д	22	8
как и	4	5
в очень	2	4
миф о	2	2
один из	4	3
том как	2	3
что этот	2	2
представлениями о	3	5
и его	3	7
и только	2	3
когда он	6	3
материалы показывают	2	2
русская сказка	3	3
не означает	2	2
борьбы с	2	3
он не	2	2
не может	15	6
русской сказке	2	6
в его	5	5
в образе	3	10
не есть	2	2
с ним	2	8
не только	12	10
какую-то связь	3	2
том что	7	10
и тем	2	4
могут быть	4	3
попадает в	5	3
тем что	3	5
а не	15	2
здесь же	2	4
мы не	10	6
же как	2	3
из которых	3	3
должны были	2	2
в ней	7	5
их в	5	3
для фольклориста	3	3
никто не	2	2
то это	3	5
именно на	2	2
т д.<неи	2	2
и на	4	12
и миф	2	2
по отношению	3	2
это явление	2	2
в золотой	2	3
или в	5	3
первобытных народов	2	2
ничего не	2	2
на котором	3	3
иной мир	3	3
одной стороны	4	7
сел на	2	2
там где	4	5
превращается в	4	7
в том	9	12
а с	2	2
иное царство	6	6
но в	8	7
здесь мы	7	4
в сказании	2	3
что сказка	10	3
в сказке	44	23
и что	10	5
с другой	6	10
и от	2	3
и вот	2	3
время как	3	3
и по	3	4
сказать что	5	3
все же	10	8
в частности	2	3
